label,seed,risk_mean,risk_relief,probe_rate,response_prob,response_delay_s,post_trigger_probe,workload,episode_length,retrieval_rate,probe_time_share,veh_time_share,_noref_stop_rate,_total_steps,_n_veh_onsets,_n_lm_onsets,_reached_goal,_seed
R1|SEEV_SAFETY_UNIT|0.77,20260709,0.11007335488339876,0.0810826923076923,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.782502332024937,10.546961325966851,0.6986027944111777,0.056969933895654974,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R1|SEEV_SAFETY_UNIT|0.84,20260707,0.10380724137931036,0.07839112903225806,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.6250378620689654,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|SEEV_SAFETY_UNIT|0.84,20260708,0.10607064758329424,0.104604,9.033317691224777,0.3333333333333333,0.0,0.12,2.7106802440168933,10.383333333333333,0.8255933952528379,0.04928967057057413,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|SEEV_SAFETY_UNIT|0.84,20260709,0.11064225352112676,0.0810576923076923,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.7793516970676517,10.546961325966851,0.6986027944111777,0.056969933895654974,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R1|SEEV_SAFETY_UNIT|0.84,20260706,0.10857787303058387,0.07809464285714286,10.379981464318814,0.38461538461538464,0.6159199999999828,0.0,2.768720736793327,10.71264367816092,1.8292682926829267,0.05609336472749032,0.017608897126969416,17.17479674796748,4316,13,28,True,20260706
R1|LANDMARK_DECAY_RATE|0.66,20260705,0.10398953984819734,0.07823815789473683,9.037001897533207,0.0625,1.9897999999999456,0.10526315789473684,2.688971015180266,10.354285714285714,1.0515247108307046,0.048181780429035,0.022770398481973434,12.092534174553101,4216,16,19,True,20260705
R1|LANDMARK_DECAY_RATE|0.66,20260708,0.10512832026609646,0.08476666666666667,8.2679971489665,0.2727272727272727,0.4265333333334335,0.08333333333333333,2.7073470182941315,9.87027027027027,1.7671517671517671,0.043750208883053573,0.015680684248039915,12.993762993762994,4209,11,24,True,20260708
R1|LANDMARK_DECAY_RATE|0.66,20260706,0.09954206537186168,0.08535227272727273,8.3846518237802,0.23529411764705882,0.8173499999999194,0.045454545454545456,2.570985125532923,9.901639344262295,1.027749229188078,0.045165260113774315,0.023685457129322594,12.024665981500513,4222,17,22,True,20260706
R1|LANDMARK_DECAY_RATE|0.74,20260708,0.10523290567830838,0.08490625,8.31551437396056,0.2727272727272727,0.4265333333334335,0.08333333333333333,2.726291660727014,9.87027027027027,1.7671517671517671,0.04398401387948391,0.015680684248039915,12.993762993762994,4209,11,24,True,20260708
R1|LANDMARK_DECAY_RATE|0.74,20260706,0.10303170847136774,0.06190263157894737,9.938476100331282,0.7,0.6813428571428436,0.0,2.641052460955987,10.964071856287426,1.1822660098522169,0.053597906681331665,0.01419782300047326,14.187192118226601,4226,10,19,True,20260706
R1|LANDMARK_DECAY_RATE|0.66,20260707,0.11302532258064515,0.053428409090909096,10.299539170506913,0.5555555555555556,0.3979599999999891,0.045454545454545456,2.8328262903225805,11.125,1.27826941986234,0.05533459753487798,0.011751152073732719,16.519174041297934,4340,9,22,True,20260707
R1|LANDMARK_DECAY_RATE|0.66,20260709,0.10607941378520724,0.09328571428571429,9.84657659720632,0.36363636363636365,0.19744999999998925,0.09523809523809523,2.7486929929013053,9.935828877005347,1.670378619153675,0.05381631845763734,0.015113350125944584,13.3630289532294,4367,11,21,True,20260709
R1|LANDMARK_DECAY_RATE|0.74,20260705,0.1101897571035747,0.05866704545454546,10.334555453712191,0.26666666666666666,0.04745000000002619,0.045454545454545456,2.799338038496792,11.255813953488373,1.017293997965412,0.056498016363044454,0.01924839596700275,15.15768056968464,4364,15,22,True,20260705
R1|LANDMARK_DECAY_RATE|0.74,20260707,0.10436030640668524,0.08588846153846154,10.027855153203342,0.3333333333333333,0.6632666666666486,0.07692307692307693,2.699009401114206,10.136612021857923,0.7368421052631579,0.05407938000885029,0.012070566388115135,13.157894736842104,4308,9,26,True,20260707
R1|LANDMARK_DECAY_RATE|0.74,20260709,0.10896322610506827,0.12281805555555556,9.60425827354779,0.5,0.8118400000000634,0.16666666666666666,2.7700869011802824,10.76271186440678,1.329243353783231,0.05232056337442601,0.01388567461235825,16.05316973415133,4321,10,18,True,20260709
R1|LANDMARK_DECAY_RATE|0.9,20260707,0.09794551312649165,0.061736000000000006,8.973747016706444,0.21428571428571427,0.0,0.0,2.586818973747017,9.86111111111111,1.1213047910295617,0.04775095151899962,0.018615751789976133,11.722731906218145,4190,14,25,True,20260707
R1|LANDMARK_DECAY_RATE|0.9,20260706,0.11049439425526986,0.05222586206896552,9.613157285151726,0.21428571428571427,0.0,0.034482758620689655,2.8638788742182073,10.931034482758621,1.0319917440660475,0.05275734467610146,0.018994672226082927,13.003095975232199,4317,14,29,True,20260706
R1|LANDMARK_DECAY_RATE|0.9,20260705,0.11585024808299506,0.08512386363636364,11.231393775372124,0.4,0.2724500000000205,0.13636363636363635,2.9455371447902574,11.416184971098266,0.7684918347742555,0.06261944162353274,0.013531799729364006,19.596541786743515,4434,10,22,True,20260705
R1|LANDMARK_DECAY_RATE|0.96,20260705,0.10006160377358492,0.06080185185185186,9.504716981132075,0.2222222222222222,0.09490000000005239,0.07407407407407407,2.6739060849056604,10.357954545454545,1.3972055888223553,0.050939762536523936,0.012735849056603774,12.674650698602793,4240,9,27,True,20260705
R1|LANDMARK_DECAY_RATE|0.9,20260708,0.10292354754564856,0.06992788461538461,9.675124496087266,0.14285714285714285,0.0,0.07692307692307693,2.7301740336732276,10.229885057471265,1.0660980810234542,0.05225746819670917,0.009959686981266303,12.473347547974413,4217,7,26,True,20260708
R1|LANDMARK_DECAY_RATE|0.96,20260707,0.10032495852097653,0.08048095238095239,8.55652998340839,0.3,0.19999999999996967,0.0,2.6761958757999524,9.783783783783784,1.1133603238866396,0.04560827228625678,0.01374733349134866,12.145748987854251,4219,10,21,True,20260707
R1|LANDMARK_DECAY_RATE|0.9,20260709,0.11024575611988104,0.10839545454545454,8.647906657515444,0.36363636363636365,0.27245000000004893,0.045454545454545456,2.850510043468314,10.629834254143647,0.9183673469387756,0.0475298929396886,0.014413177762525738,14.489795918367346,4371,11,22,True,20260709
R1|LANDMARK_DECAY_RATE|0.96,20260706,0.11802605633802817,0.09052625,10.336210813266696,0.25,0.24659999999994398,0.15,3.069345115856429,10.759776536312849,0.20855057351407716,0.057625283379570784,0.01590186278964107,17.831074035453597,4402,12,20,True,20260706
R1|LANDMARK_DECAY_RATE|0.96,20260709,0.10043739396795476,0.07488,9.307257304429783,0.5384615384615384,0.3000000000000195,0.05,2.6613996701225258,10.852941176470589,1.1011011011011012,0.05002517229644046,0.01767200754005655,13.413413413413414,4244,13,20,True,20260709
R1|LANDMARK_DECAY_RATE|0.96,20260708,0.11123824,0.11918541666666667,9.462857142857143,0.375,0.10000000000006064,0.125,2.9051814857142855,10.815642458100559,0.41025641025641024,0.052421778061965435,0.021942857142857142,14.871794871794872,4375,16,24,True,20260708
R1|LOOMING_BOOST_DECAY|0.72,20260705,0.10082792284168432,0.05126818181818182,9.785932721712538,0.0,nan,0.045454545454545456,2.662786262055987,10.039772727272727,1.3172338090010975,0.05281492170699128,0.020465772759350742,13.391877058177826,4251,15,22,True,20260705
R1|LOOMING_BOOST_DECAY|0.72,20260706,0.10772488415199259,0.07800892857142858,10.403151065801667,0.38461538461538464,0.6159200000000282,0.0,2.7716112604263206,10.71264367816092,1.8292682926829267,0.05618344400637499,0.017608897126969416,17.17479674796748,4316,13,28,True,20260706
R1|LOOMING_BOOST_DECAY|0.72,20260708,0.10518622712341623,0.10369500000000001,9.009854528390427,0.3333333333333333,0.0,0.12,2.715906640075082,10.383333333333333,0.8255933952528379,0.049193692592462764,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|LOOMING_BOOST_DECAY|0.72,20260707,0.10300262068965517,0.07856935483870968,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.6287320000000003,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|LOOMING_BOOST_DECAY|0.78,20260705,0.10083260409315456,0.05126818181818182,9.785932721712538,0.0,nan,0.045454545454545456,2.6626412138320394,10.039772727272727,1.3172338090010975,0.05281492170699128,0.020465772759350742,13.391877058177826,4251,15,22,True,20260705
R1|LOOMING_BOOST_DECAY|0.78,20260707,0.10300772413793104,0.07856935483870968,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.628672,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|LOOMING_BOOST_DECAY|0.78,20260709,0.10951646271069038,0.08253076923076923,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.7833957284691757,10.546961325966851,0.6986027944111777,0.056969933895654974,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R1|LOOMING_BOOST_DECAY|0.78,20260708,0.10511189582355701,0.10369199999999999,9.033317691224777,0.3333333333333333,0.0,0.12,2.7137708118254342,10.383333333333333,0.8255933952528379,0.04928967057057413,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|LOOMING_BOOST_DECAY|0.72,20260709,0.10951646271069038,0.08253076923076923,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.7833526206418844,10.546961325966851,0.6986027944111777,0.056969933895654974,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R1|LOOMING_BOOST_DECAY|0.78,20260706,0.10778264596848934,0.07800892857142858,10.379981464318814,0.38461538461538464,0.6159199999999828,0.0,2.772221501390176,10.71264367816092,1.8292682926829267,0.05609336472749032,0.017608897126969416,17.17479674796748,4316,13,28,True,20260706
R1|LOOMING_BOOST_DECAY|0.84,20260705,0.10084053163961422,0.05126818181818182,9.785932721712538,0.0,nan,0.045454545454545456,2.6623619854151968,10.039772727272727,1.3172338090010975,0.05281492170699128,0.020465772759350742,13.391877058177826,4251,15,22,True,20260705
R1|LOOMING_BOOST_DECAY|0.84,20260708,0.1052109338338808,0.10369500000000001,9.009854528390427,0.3333333333333333,0.0,0.12,2.7156582824964803,10.383333333333333,0.8255933952528379,0.049193692592462764,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|LOOMING_BOOST_DECAY|0.84,20260706,0.10772409638554217,0.07800892857142858,10.403151065801667,0.38461538461538464,0.6159199999999828,0.0,2.7698568350324377,10.71264367816092,1.8292682926829267,0.056236356444790116,0.017608897126969416,17.17479674796748,4316,13,28,True,20260706
R1|LOOMING_BOOST_DECAY|0.9,20260705,0.10087398259233121,0.05126818181818182,9.785932721712538,0.0,nan,0.045454545454545456,2.662219430722183,10.039772727272727,1.3172338090010975,0.05281492170699128,0.020465772759350742,13.391877058177826,4251,15,22,True,20260705
R1|LOOMING_BOOST_DECAY|0.84,20260707,0.10300402298850575,0.07856935483870968,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.6288606896551725,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|LOOMING_BOOST_DECAY|0.84,20260709,0.1095225352112676,0.08253076923076923,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.783346294158393,10.546961325966851,0.6986027944111777,0.056969933895654974,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R1|LOOMING_BOOST_DECAY|0.9,20260709,0.10955680240629338,0.08384444444444444,10.34243405830634,0.75,0.6448999999999595,0.1111111111111111,2.783265664044424,10.730337078651685,1.4910536779324055,0.05656996708941193,0.011105969458583989,16.40159045725646,4322,8,18,True,20260709
R1|LOOMING_BOOST_DECAY|0.9,20260708,0.10521797278273112,0.10369500000000001,9.009854528390427,0.3333333333333333,0.0,0.12,2.7158418582824964,10.383333333333333,0.8255933952528379,0.049193692592462764,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|LOOMING_BOOST_DECAY|0.9,20260706,0.10774114921223356,0.07800892857142858,10.403151065801667,0.38461538461538464,0.6159199999999828,0.0,2.7699211306765523,10.71264367816092,1.8292682926829267,0.056236356444790116,0.017608897126969416,17.17479674796748,4316,13,28,True,20260706
R1|LOOMING_BOOST_DECAY|0.9,20260707,0.10302133333333334,0.07856935483870968,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.6286498390804596,10.186170212765957,1.6983016983016983,0.06062480902648922,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|LOOMING_BOOST_DECAY|0.96,20260705,0.10075979769466008,0.05126136363636364,9.83298047518231,0.0,nan,0.045454545454545456,2.6600311691366736,10.039772727272727,1.3172338090010975,0.05305262699338106,0.020465772759350742,13.391877058177826,4251,15,22,True,20260705
R1|LOOMING_BOOST_DECAY|0.96,20260706,0.10756540778498609,0.08064910714285714,10.472659870250231,0.38461538461538464,0.6159199999999828,0.0,2.7677546339202967,10.71264367816092,1.8292682926829267,0.056586609791727686,0.017608897126969416,17.17479674796748,4316,13,28,True,20260706
R1|LOOMING_BOOST_DECAY|0.96,20260707,0.1029761379310345,0.07856935483870968,11.218390804597702,0.125,1.9898000000000593,0.03225806451612903,2.6262522068965515,10.186170212765957,1.6983016983016983,0.06071648060333933,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|LOOMING_BOOST_DECAY|0.96,20260708,0.10514509619896763,0.10369500000000001,9.033317691224777,0.3333333333333333,0.0,0.12,2.7137462224307836,10.383333333333333,0.8255933952528379,0.04931675290233573,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|LOOMING_BOOST_DECAY|0.96,20260709,0.10955920869967607,0.08384444444444444,10.36557149467839,0.75,0.6449000000000353,0.1111111111111111,2.7831298241554836,10.730337078651685,1.4910536779324055,0.056604006451360545,0.011105969458583989,16.40159045725646,4322,8,18,True,20260709
R1|LOOMING_BOOST_PEAK|0.28,20260705,0.10083810868031051,0.05126818181818182,9.785932721712538,0.0,nan,0.045454545454545456,2.661669207245354,10.039772727272727,1.3172338090010975,0.05281492170699128,0.020230533992001882,13.391877058177826,4251,15,22,True,20260705
R1|LOOMING_BOOST_PEAK|0.28,20260708,0.10519045049272642,0.10369500000000001,9.009854528390427,0.3333333333333333,0.0,0.12,2.715702299389958,10.383333333333333,0.8255933952528379,0.049193692592462764,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|LOOMING_BOOST_PEAK|0.28,20260706,0.10771786376274328,0.07800892857142858,10.403151065801667,0.35714285714285715,0.43592000000003284,0.0,2.7712181186283598,10.71264367816092,1.8292682926829267,0.05618344400637499,0.01830398517145505,17.17479674796748,4316,14,28,True,20260706
R1|LOOMING_BOOST_PEAK|0.28,20260707,0.10299218390804599,0.07856935483870968,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.6280975172413794,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|LOOMING_BOOST_PEAK|0.28,20260709,0.10951734010621103,0.08253076923076923,10.320942045716924,0.4,0.46989999999998133,0.07692307692307693,2.781997113830524,10.546961325966851,0.6986027944111777,0.056969933895654974,0.013160932809974601,17.365269461077844,4331,10,13,True,20260709
R1|LOOMING_BOOST_PEAK|0.21,20260705,0.10078099270759822,0.05126818181818182,9.785932721712538,0.0,nan,0.045454545454545456,2.6611300635144675,10.039772727272727,1.3172338090010975,0.05281492170699128,0.020230533992001882,13.391877058177826,4251,15,22,True,20260705
R1|LOOMING_BOOST_PEAK|0.21,20260708,0.10518908962928203,0.10369500000000001,9.009854528390427,0.3333333333333333,0.0,0.12,2.7155993195682777,10.383333333333333,0.8255933952528379,0.049193692592462764,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|LOOMING_BOOST_PEAK|0.21,20260706,0.10780178405931418,0.07805,10.449490268767377,0.38461538461538464,0.43592000000003284,0.0,2.7708690917516217,10.71264367816092,1.8292682926829267,0.056420978568156685,0.017145505097312327,17.17479674796748,4316,13,28,True,20260706
R1|LOOMING_BOOST_PEAK|0.21,20260707,0.10297786206896552,0.07856935483870968,11.195402298850574,0.25,1.9898000000000025,0.03225806451612903,2.6273055172413793,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|LOOMING_BOOST_PEAK|0.21,20260709,0.10949789886862157,0.08253076923076923,10.320942045716924,0.2222222222222222,0.8448999999999671,0.07692307692307693,2.7812690140845073,10.546961325966851,0.6986027944111777,0.056969933895654974,0.011544677903486492,17.365269461077844,4331,9,13,True,20260709
R1|LOOMING_BOOST_PEAK|0.42,20260705,0.10089567160668078,0.05126818181818182,9.785932721712538,0.0,nan,0.045454545454545456,2.66223904963538,10.039772727272727,1.3172338090010975,0.05281492170699128,0.019760056457304165,13.391877058177826,4251,14,22,True,20260705
R1|LOOMING_BOOST_PEAK|0.42,20260708,0.1051323087752229,0.10369199999999999,9.033317691224777,0.3333333333333333,0.0,0.12,2.7136779915532614,10.383333333333333,0.8255933952528379,0.04928967057057413,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|LOOMING_BOOST_PEAK|0.42,20260707,0.10301891954022988,0.07856935483870968,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.629534942528736,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|LOOMING_BOOST_PEAK|0.42,20260706,0.1077291936978684,0.07800892857142858,10.403151065801667,0.4166666666666667,0.6159199999999828,0.0,2.769954170528267,10.71264367816092,1.8292682926829267,0.056236356444790116,0.016682113067655237,17.17479674796748,4316,12,28,True,20260706
R1|LOOMING_BOOST_PEAK|0.49,20260705,0.10090625735121148,0.05126818181818182,9.785932721712538,0.0,nan,0.045454545454545456,2.662152834627147,10.039772727272727,1.3172338090010975,0.05281492170699128,0.019760056457304165,13.391877058177826,4251,14,22,True,20260705
R1|LOOMING_BOOST_PEAK|0.42,20260709,0.10951775571461556,0.08253076923076923,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.7841626414223044,10.546961325966851,0.6986027944111777,0.056969933895654974,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R1|LOOMING_BOOST_PEAK|0.49,20260706,0.1077291936978684,0.07800892857142858,10.403151065801667,0.4166666666666667,0.6159199999999828,0.0,2.769954170528267,10.71264367816092,1.8292682926829267,0.056236356444790116,0.016682113067655237,17.17479674796748,4316,12,28,True,20260706
R1|LOOMING_BOOST_PEAK|0.49,20260708,0.10521757390896293,0.10369500000000001,9.009854528390427,0.3333333333333333,0.0,0.12,2.715826630689817,10.383333333333333,0.8255933952528379,0.049193692592462764,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|LOOMING_BOOST_PEAK|0.49,20260707,0.10301402298850575,0.07856935483870968,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.629634459770115,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|LOOMING_BOOST_PEAK|0.49,20260709,0.10951297621796352,0.08253076923076923,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.7843603324867234,10.546961325966851,0.6986027944111777,0.056969933895654974,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R2|MEMORY_ACTIVE_ABSENT_STEPS_TH|12,20260707,0.1169831870669746,0.0942763888888889,9.607390300230948,0.5,0.953879999999981,0.1111111111111111,3.0059158660508083,10.788571428571428,1.2486992715920915,0.05216235452489237,0.013856812933025405,16.024973985431842,4330,10,18,True,20260707
R2|MEMORY_ACTIVE_ABSENT_STEPS_TH|12,20260708,0.11342661214953272,0.07530375,10.116822429906543,0.36363636363636365,0.0,0.1,2.9238529205607477,10.90643274853801,0.8163265306122449,0.054953875537391235,0.01542056074766355,14.285714285714285,4280,11,20,True,20260708
R2|MEMORY_ACTIVE_ABSENT_STEPS_TH|12,20260705,0.11804545662100456,0.060396,9.611872146118722,0.2,0.0,0.04,3.029997716894977,10.882022471910112,0.6147540983606558,0.053109046215437924,0.02054794520547945,14.241803278688526,4380,15,25,True,20260705
R2|MEMORY_ACTIVE_ABSENT_STEPS_TH|16,20260705,0.1065429196408013,0.06567894736842106,10.016117890858853,0.15789473684210525,0.6632666666666106,0.15789473684210525,2.6990471563435414,11.343023255813954,0.4975124378109453,0.054808181176767896,0.025328114206769514,14.427860696517413,4343,19,19,True,20260705
R2|MEMORY_ACTIVE_ABSENT_STEPS_TH|12,20260709,0.11831174418604651,0.06623214285714286,10.279069767441861,0.6666666666666666,0.4699000000000382,0.047619047619047616,2.9827933720930235,10.943502824858758,0.7597340930674265,0.05632312490377223,0.008372093023255815,16.904083570750235,4300,6,21,True,20260709
R2|MEMORY_ACTIVE_ABSENT_STEPS_TH|12,20260706,0.12449634786578406,0.12786145833333334,10.225975804610819,0.3,0.6632666666666864,0.125,3.187027916000913,10.876404494382022,0.6230529595015576,0.05655733549118206,0.013695503309746632,16.510903426791277,4381,10,24,True,20260706
R2|MEMORY_ACTIVE_ABSENT_STEPS_TH|16,20260706,0.09691012835472579,0.079728125,9.684947491248542,0.2,1.989799999999832,0.041666666666666664,2.5114683547257877,10.664739884393063,0.5230125523012552,0.05304333439361305,0.007001166861143524,13.389121338912133,4285,5,24,True,20260706
R2|MEMORY_ACTIVE_ABSENT_STEPS_TH|16,20260709,0.09177552281368821,0.08088260869565218,8.24619771863118,0.36363636363636365,0.0948999999999387,0.08695652173913043,2.4270038260456275,9.417112299465241,0.9249743062692704,0.04404593905896278,0.01568441064638783,11.510791366906476,4208,11,23,True,20260709
R2|MEMORY_ACTIVE_ABSENT_STEPS_TH|16,20260707,0.10132665736217725,0.07251400000000001,9.630146545708303,0.25,0.0,0.0,2.6119539195161665,10.355555555555556,1.1434511434511436,0.05223614616306716,0.011165387299371946,13.097713097713099,4299,8,25,True,20260707
R2|MEMORY_ACTIVE_ABSENT_STEPS_TH|16,20260708,0.1083148605395519,0.07318478260869565,10.05944215820759,0.4444444444444444,0.37117500000002224,0.08695652173913043,2.7225901920438957,11.172222222222222,0.697211155378486,0.055356590380527926,0.024691358024691357,14.442231075697212,4374,18,23,True,20260708
R2|PROBE_RELIEF_RATIO|0.25,20260705,0.10087054810632792,0.05119886363636363,9.785932721712538,0.0,nan,0.045454545454545456,2.6410971771347915,10.039772727272727,1.3172338090010975,0.05281492170699128,0.019760056457304165,13.391877058177826,4251,14,22,True,20260705
R2|PROBE_RELIEF_RATIO|0.25,20260707,0.10298942528735633,0.07856048387096774,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.6066352413793106,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R2|PROBE_RELIEF_RATIO|0.25,20260706,0.10770342910101946,0.0779794642857143,10.403151065801667,0.4166666666666667,0.6159199999999828,0.0,2.7444936978683967,10.71264367816092,1.8292682926829267,0.056236356444790116,0.016682113067655237,17.17479674796748,4316,12,28,True,20260706
R2|PROBE_RELIEF_RATIO|0.25,20260708,0.10511170811825435,0.103727,9.033317691224777,0.3333333333333333,0.0,0.12,2.6931058892538715,10.383333333333333,0.8255933952528379,0.04928967057057413,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R2|PROBE_RELIEF_RATIO|0.25,20260709,0.10949739090279381,0.08253461538461539,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.7570506349572845,10.546961325966851,0.6986027944111777,0.056969933895654974,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R2|SEEV_SAFETY_UNIT|0.735,20260705,0.10115890378734416,0.051326136363636365,9.785932721712538,0.0,nan,0.045454545454545456,2.661480710421077,10.039772727272727,1.3172338090010975,0.05281492170699128,0.019760056457304165,13.391877058177826,4251,14,22,True,20260705
R2|SEEV_SAFETY_UNIT|0.665,20260705,0.10059374264878852,0.050272727272727274,9.785932721712538,0.0,nan,0.045454545454545456,2.6641627852270053,10.039772727272727,1.3172338090010975,0.05281492170699128,0.019760056457304165,13.391877058177826,4251,14,22,True,20260705
R2|SEEV_SAFETY_UNIT|0.735,20260708,0.1054631862975129,0.10369199999999999,9.033317691224777,0.3333333333333333,0.0,0.12,2.7116267245424686,10.383333333333333,0.8255933952528379,0.04928967057057413,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R2|SEEV_SAFETY_UNIT|0.735,20260706,0.10794775254865617,0.07809464285714286,10.403151065801667,0.4166666666666667,0.6159199999999828,0.0,2.7695128822984243,10.71264367816092,1.8292682926829267,0.056236356444790116,0.016682113067655237,17.17479674796748,4316,12,28,True,20260706
R2|SEEV_SAFETY_UNIT|0.735,20260709,0.10978646963749712,0.08248461538461539,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.7843605633802815,10.546961325966851,0.6986027944111777,0.056969933895654974,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R2|SEEV_SAFETY_UNIT|0.735,20260707,0.1032796091954023,0.07860806451612903,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.6289623908045976,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R2|SEEV_SAFETY_UNIT|0.665,20260708,0.10481602534021586,0.103806,9.033317691224777,0.3333333333333333,0.0,0.12,2.715250703894885,10.383333333333333,0.8255933952528379,0.04928967057057413,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R2|SEEV_SAFETY_UNIT|0.665,20260709,0.10916081736319558,0.08212884615384615,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.7861538905564536,10.546961325966851,0.6986027944111777,0.056969933895654974,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R2|SEEV_SAFETY_UNIT|0.665,20260706,0.10744782205746062,0.07792410714285715,10.403151065801667,0.4166666666666667,0.6159199999999828,0.0,2.772390593141798,10.71264367816092,1.8292682926829267,0.056236356444790116,0.016682113067655237,17.17479674796748,4316,12,28,True,20260706
R2|SEEV_SAFETY_UNIT|0.665,20260707,0.10269452873563219,0.0783524193548387,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.631298,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R2|LANDMARK_DECAY_RATE|0.78,20260706,0.10313878371982962,0.06190263157894737,9.938476100331282,0.7,0.6813428571428436,0.0,2.6413100567912924,10.964071856287426,1.1822660098522169,0.053597906681331665,0.01419782300047326,14.187192118226601,4226,10,19,True,20260706
R2|LANDMARK_DECAY_RATE|0.78,20260708,0.10532264195770967,0.08490625,8.31551437396056,0.2727272727272727,0.4265333333334335,0.08333333333333333,2.725922879543835,9.87027027027027,1.7671517671517671,0.04398401387948391,0.015680684248039915,12.993762993762994,4209,11,24,True,20260708
R2|LANDMARK_DECAY_RATE|0.78,20260705,0.11027490834097159,0.058430681818181826,10.334555453712191,0.2857142857142857,0.04745000000002619,0.045454545454545456,2.798851351970669,11.255813953488373,1.017293997965412,0.056498016363044454,0.018790100824931256,15.15768056968464,4364,14,22,True,20260705
R2|LANDMARK_DECAY_RATE|0.86,20260708,0.10266017928756783,0.06445370370370371,7.9971691436659595,0.2,0.0,0.07407407407407407,2.682096437839113,9.86021505376344,1.0141987829614605,0.04275539968928698,0.007077140835102618,10.446247464503044,4239,5,27,True,20260708
